X,Y,YEAR,LAYER,HEIGHT,DBH,AGE,SPECIES,MANAGEMENT,GPP,GPP_SUN:GPP,GPP_SHADE:GPP,Av_SUN:A_SUN,Aj_SUN:A_SUN,Av_SHADE:A_SHADE,Aj_SHADE:A_SHADE,Av_TOT:A_TOT,Aj_TOT:A_TOT,GR,MR,RA,NPP,BP,reser_as_diff,ResAlloc,ResDeple,ResUsage,BP/NPP,ResAlloc/NPP,ResAlloc/BP,ResDeple/NPP,ResDeple/BP,ResUsage/NPP,ResUsage/BP,CUE,BPE,diffCUE-BPE,Y(perc),MAX_NSC_CONC,MIN_NSC_CONC,PeakLAI,MaxLAI,SLA,SAPWOOD-AREA,HEARTWOOD-AREA,CC-Proj,DBHDC,CROWN_DIAMETER,CROWN_HEIGHT,CROWN_AREA_PROJ,APAR,LIVETREE,DEADTREE,THINNEDTREE,VEG_D,FIRST_VEG_DAY,CTRANSP,CINT,CLE,WUE,MAX_ANN_RESERVE_C,MIN_ANN_RESERVE_C,TREE_MAX_ANN_RESERVE_C,TREE_MIN_ANN_RESERVE_C,MIN_RESERVE_C,RESERVE_C,STEM_C,STEMSAP_C,STEMHEART_C,STEMSAP_PERC,STEMLIVE_C,STEMDEAD_C,STEMLIVE_PERC,MAX_LEAF_C,MAX_FROOT_C,CROOT_C,CROOTLIVE_C,CROOTDEAD_C,CROOTLIVE_PERC,BRANCH_C,BRANCHLIVE_C,BRANCHDEAD_C,BRANCHLIVE_PERC,FRUIT_C,MAX_FRUIT_C,TOT_SAPWOOD_C,TOT_HEARTWOOD_C,RESERVE_N,STEM_N,STEMLIVE_N,STEMDEAD_N,CROOT_N,CROOTLIVE_N,CROOTDEAD_N,BRANCH_N,BRANCHLIVE_N,BRANCHDEAD_N,FRUIT_N,STANDING_WOOD,DELTA_WOOD,CUM_DELTA_WOOD,BASAL_AREA,TREE_CAI,TREE_MAI,CAI,MAI,VOLUME,TREE_VOLUME,DELTA_TREE_VOL(perc),DELTA_AGB,DELTA_BGB,AGB,BGB,BGB:AGB,DELTA_TREE_AGB,DELTA_TREE_BGB,C_HWP,VOLUME_HWP,STEM_RA,LEAF_RA,FROOT_RA,CROOT_RA,BRANCH_RA,gpp,npp,ar,hr,rsoil,rsoilCO2,reco,nee,nep,et,le,soil-evapo,avg_asw,iWue,vol,cum_vol,run_off,litrC,litr1C,litr2C,litr3C,litr4C,cwdC,cwd2C,cwd3C,cwd4C,soilC,soil1C,soil2C,soil3C,soil4C,litrN,litr1N,litr2N,litr3N,litr4N,cwdN,cwd2N,cwd3N,cwd4N,soilN,soil1N,soil2N,soil3N,soil4N,soil_depth,solar_rad,tavg,tmax,tmin,tday,tnight,vpd,prcp,tsoil,rh,[CO2]
0,0,2053,0,28.6675,42.3877,132,Fagussylvatica,T,1706.1499,0.4311,0.5689,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,219.0550,901.1652,1120.2202,585.9296,614.7692,-28.8396,558.2431,574.6306,-16.3874,1.0492,0.9527,0.9081,0.9807,0.9347,-0.0280,-0.0267,0.3434,0.3603,-0.0169,65.6578,11.8459,7.5595,6.0000,5.9969,40.0000,706.4410,704.6978,1.0894,0.1954,8.2256,8.5744,53.1401,4674.3432,205,124,0,198,110,263.3084,36.3682,8538.6927,2.2253,14.6656,9.1521,0.0708,0.0442,13.4416,14.0695,86.3204,43.2135,43.1069,50.0618,5.6178,80.7026,6.5080,1.6500,1.9800,24.3404,1.8071,22.5333,7.4244,10.2609,0.7875,9.4734,7.6752,0.0000,0.8567,61.0522,59.8695,0.7337,0.2633,0.1166,0.1467,0.0785,0.0375,0.0410,0.0336,0.0163,0.0172,0.0000,120.9217,1.9059,110.2727,28.9283,0.0298,0.0133,2.6709,2.7204,359.0879,1.7516,1.7028,0.4814,0.0070,96.5813,24.3404,0.2520,0.0069,0.0012,0.0000,0.0000,473.2719,237.5886,192.8327,150.0615,66.4654,1706.1499,585.9296,1120.2202,304.1562,647.0504,2370.3454,1424.38,-281.77,281.77,348.29,9926.37,48.62,441.86,4.61,359.09,15071.00,294.28,285.35,0.74,42.61,132.41,109.59,1005.48,754.11,0.00,251.37,8198.48,33.59,188.51,4523.21,3453.18,283.98,0.03,0.72,279.50,3.73,12.22,9.16,0.00,3.05,374.07,-82.64,-308.83,-109.21,874.74,180.00,9.4549,8.1371,11.1631,5.7037,9.4988,7.6012,3.5909,634.5117,8.0561,77.0082,370.4675
0,0,2054,0,28.7279,42.5993,133,Fagussylvatica,T,1598.0723,0.4240,0.5760,0.0026,0.9974,0.0000,1.0000,0.0022,0.9978,196.7083,903.8016,1100.5099,497.5624,540.5397,-42.9773,585.6120,609.4335,-23.8215,1.0864,1.1770,1.0834,1.2248,1.1275,-0.0479,-0.0441,0.3114,0.3382,-0.0269,68.8648,11.7531,7.1485,6.0000,5.9969,40.0000,706.9158,718.3475,1.0893,0.1950,8.2656,8.6002,53.6585,4484.7532,203,126,0,184,121,242.1057,35.2717,7897.8655,2.0551,14.4273,8.6566,0.0704,0.0422,13.4315,13.6962,86.3914,42.8492,43.5422,49.5990,5.5704,80.8210,6.4479,1.6500,1.9800,24.3423,1.7911,22.5512,7.3580,10.2709,0.7812,9.4897,7.6061,0.0000,0.6042,60.5402,60.4645,0.7466,0.2625,0.1156,0.1469,0.0782,0.0372,0.0410,0.0335,0.0162,0.0173,0.0000,121.0046,1.3444,111.6170,28.9328,0.0213,0.0133,0.8126,2.7060,359.9004,1.7729,1.1992,0.0811,0.0019,96.6624,24.3423,0.2518,0.0050,0.0012,0.0000,0.0000,468.6623,229.1825,187.8880,148.9707,65.8064,1598.0723,497.5624,1100.5099,305.1290,641.9877,2351.7992,1405.64,-192.43,192.43,328.24,9348.85,50.86,425.61,4.58,359.90,15430.90,326.52,281.93,0.04,42.36,130.81,108.73,1020.12,765.09,0.00,255.03,8348.32,32.51,191.04,4611.35,3513.42,288.76,0.00,0.65,284.42,3.69,12.55,9.42,0.00,3.14,380.67,-84.24,-314.84,-127.60,907.35,180.00,9.0780,9.1317,11.7562,6.9020,10.3127,8.6074,3.6855,648.7370,9.1132,77.6709,378.8125
0,0,2055,0,28.7772,42.7733,134,Fagussylvatica,T,1647.0737,0.4143,0.5857,0.0061,0.9939,0.0000,1.0000,0.0053,0.9947,186.9377,979.7875,1166.7253,480.3484,508.2757,-27.9273,587.0544,591.4817,-4.4273,1.0581,1.2221,1.1550,1.2314,1.1637,-0.0092,-0.0087,0.2916,0.3086,-0.0170,70.8363,11.6527,6.9652,6.0000,5.9969,40.0000,704.8432,732.0863,1.0892,0.1950,8.3062,8.6184,54.1872,4774.7473,201,128,0,191,115,285.8262,27.1975,8902.0370,1.6806,14.1395,8.3719,0.0697,0.0412,13.3188,13.5174,86.2875,42.3258,43.9617,49.0520,5.5024,80.7852,6.3768,1.6500,1.9800,24.3362,1.7686,22.5676,7.2673,10.2758,0.7719,9.5039,7.5121,0.0000,0.4944,59.8329,61.0666,0.7594,0.2610,0.1142,0.1469,0.0777,0.0367,0.0410,0.0333,0.0160,0.0173,0.0000,120.8995,1.1003,112.7174,28.8823,0.0176,0.0134,-0.0123,2.6857,359.8881,1.7905,0.9818,-0.0990,-0.0061,96.5633,24.3362,0.2520,0.0042,0.0012,0.0000,0.0000,484.4041,255.7954,204.5239,153.9814,68.0205,1647.0737,480.3484,1166.7253,306.2229,664.7282,2435.1046,1472.95,-174.13,174.13,355.78,10121.11,42.76,371.62,4.32,359.89,15790.79,161.78,283.73,0.26,42.59,131.51,109.36,1027.00,770.25,0.00,256.75,8492.71,33.53,185.09,4698.55,3575.55,293.72,0.01,0.70,289.29,3.71,12.86,9.64,0.00,3.21,386.93,-85.65,-321.66,-147.79,942.02,180.00,9.4737,8.9367,11.8794,6.5628,10.2609,8.4119,4.3072,440.2234,8.9689,74.8359,372.5225
0,0,2056,0,28.8486,43.0273,135,Fagussylvatica,T,1595.9014,0.4415,0.5585,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,206.5476,820.9815,1027.5291,568.3723,574.2734,-5.9011,610.0394,600.0099,10.0295,1.0104,1.0733,1.0623,1.0557,1.0448,0.0176,0.0175,0.3561,0.3598,-0.0037,64.3855,11.7152,6.8418,6.0000,5.9969,40.0000,708.4557,745.5917,1.0891,0.1952,8.3474,8.6332,54.7264,4205.3836,199,130,0,180,124,217.0243,36.8386,7239.6257,2.6189,14.1677,8.1238,0.0705,0.0404,13.1632,13.4821,86.5153,42.1529,44.3624,48.7230,5.4799,81.0354,6.3340,1.6500,1.9800,24.4362,1.7604,22.6757,7.2043,10.3287,0.7691,9.5596,7.4466,0.0000,0.7186,59.6364,61.6438,0.7722,0.2610,0.1137,0.1473,0.0778,0.0365,0.0412,0.0333,0.0160,0.0174,0.0000,121.2802,1.5995,114.3169,28.9355,0.0258,0.0135,1.5586,2.6774,361.4467,1.8163,1.4219,0.2807,0.1000,96.8440,24.4362,0.2523,0.0062,0.0017,0.0000,0.0000,436.9920,213.9150,176.6335,138.5610,61.4276,1595.9014,568.3723,1027.5291,294.4529,609.6474,2233.3267,1321.98,-273.92,273.92,303.17,8649.90,49.30,437.28,4.99,361.45,16152.23,326.36,284.77,0.06,42.84,131.98,109.88,1040.89,780.67,0.00,260.22,8645.31,32.53,197.46,4785.09,3630.23,298.60,0.00,0.65,294.21,3.74,13.25,9.93,0.00,3.31,393.57,-87.23,-326.67,-165.27,972.75,180.00,9.0562,8.4797,11.2256,6.2122,9.7154,7.9638,2.9548,706.8633,8.4503,79.1404,376.8125
0,0,2057,0,28.9019,43.2183,136,Fagussylvatica,T,1662.4981,0.4156,0.5844,0.0062,0.9938,0.0000,1.0000,0.0053,0.9947,190.5603,969.5260,1160.0862,502.4119,521.1760,-18.7642,590.5549,587.0948,3.4601,1.0373,1.1754,1.1331,1.1686,1.1265,0.0069,0.0066,0.3022,0.3135,-0.0113,69.7797,11.6896,6.9156,6.0000,5.9969,40.0000,707.6755,759.3102,1.0945,0.1950,8.3893,8.6546,55.2764,4774.8421,198,131,0,191,115,282.2856,27.2003,8801.4501,1.7798,13.9956,8.1861,0.0703,0.0411,13.1200,13.4487,86.8981,41.9197,44.9783,48.2401,5.4496,81.4485,6.2712,1.6500,1.9800,24.5508,1.7500,22.8007,7.1283,10.3851,0.7652,9.6200,7.3678,0.0000,0.5381,59.3261,62.5078,0.7850,0.2612,0.1131,0.1481,0.0778,0.0363,0.0415,0.0334,0.0159,0.0175,0.0000,121.8339,1.1979,115.5148,29.0463,0.0195,0.0135,2.0537,2.6728,363.5004,1.8359,1.0646,0.4391,0.1146,97.2832,24.5508,0.2524,0.0047,0.0012,0.0000,0.0000,480.0196,255.7647,204.4605,152.3782,67.4632,1662.4981,502.4119,1160.0862,311.7935,668.6322,2449.4061,1471.88,-190.62,190.62,352.24,10020.49,42.76,373.29,4.41,363.50,16515.73,161.82,284.20,0.26,42.79,131.46,109.70,981.64,736.23,0.00,245.41,8789.90,33.47,188.91,4873.48,3694.04,303.53,0.01,0.71,299.09,3.72,12.58,9.43,0.00,3.14,399.88,-88.66,-333.79,-186.54,1008.87,180.00,9.4737,8.9367,11.8794,6.5628,10.2609,8.4119,4.3072,440.2234,8.9582,74.8359,382.7000
0,0,2058,0,28.982,43.5081,137,Fagussylvatica,T,1721.4331,0.4325,0.5675,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,214.9796,882.6456,1097.6252,623.8079,603.3764,20.4315,601.6391,567.6299,34.0092,0.9672,0.9645,0.9971,0.9099,0.9408,0.0545,0.0564,0.3624,0.3505,0.0119,63.7623,11.8235,7.0301,6.0000,5.9969,40.0000,713.9539,772.7715,1.0944,0.1946,8.4104,8.6706,55.5556,4674.4766,197,132,0,198,110,259.8811,36.3735,8441.2079,2.4004,14.2284,8.2782,0.0719,0.0418,13.0518,13.7191,87.7011,42.1157,45.5853,48.0219,5.4750,82.2260,6.2428,1.6500,1.9800,24.7760,1.7572,23.0187,7.0925,10.4923,0.7691,9.7232,7.3304,0.0000,0.8172,59.6240,63.3453,0.7978,0.2631,0.1136,0.1495,0.0783,0.0365,0.0419,0.0336,0.0160,0.0177,0.0000,122.9694,1.8197,117.3344,29.2885,0.0299,0.0136,4.0465,2.6828,367.5469,1.8657,1.6004,0.9102,0.2252,98.1934,24.7760,0.2523,0.0071,0.0018,0.0000,0.0000,457.9002,237.4370,192.6243,145.2388,64.4250,1721.4331,623.8079,1097.6252,304.2181,642.0812,2352.1416,1401.84,-319.59,319.59,344.59,9820.67,48.33,427.17,4.71,367.55,16883.28,210.06,284.46,0.74,42.38,132.02,109.32,931.75,698.81,0.00,232.94,8936.82,33.55,188.71,4961.24,3753.31,308.47,0.03,0.73,303.99,3.73,11.99,9.00,0.00,3.00,406.25,-90.14,-340.03,-207.41,1043.84,180.00,9.4549,8.1371,11.1631,5.7037,9.4988,7.6012,3.5909,634.5117,8.1181,77.0082,380.9300
0,0,2059,0,29.0427,43.7301,138,Fagussylvatica,T,1600.9839,0.4243,0.5757,0.0026,0.9974,0.0000,1.0000,0.0022,0.9978,198.1256,887.9363,1086.0619,514.9221,547.3222,-32.4002,589.3716,603.2143,-13.8426,1.0629,1.1446,1.0768,1.1715,1.1021,-0.0269,-0.0253,0.3216,0.3419,-0.0202,67.8372,11.8027,7.0625,6.0000,5.9969,40.0000,715.4165,786.5144,1.0944,0.1938,8.4318,8.6946,55.8376,4484.7983,196,133,0,184,121,241.4615,35.2719,7879.5355,2.1325,14.1604,8.3476,0.0719,0.0424,13.1173,13.5117,88.2084,42.0164,46.1920,47.6331,5.4621,82.7463,6.1923,1.6500,1.9800,24.8583,1.7523,23.1059,7.0493,10.5362,0.7676,9.7686,7.2854,0.0000,0.6267,59.4528,64.1501,0.8107,0.2638,0.1133,0.1504,0.0784,0.0364,0.0420,0.0337,0.0159,0.0178,0.0000,123.6029,1.3957,118.7301,29.4378,0.0230,0.0137,2.6488,2.6826,370.1956,1.8888,1.2195,0.5512,0.0823,98.7446,24.8583,0.2517,0.0054,0.0011,0.0000,0.0000,459.1780,228.9844,187.6489,145.6486,64.6020,1600.9839,514.9221,1086.0619,302.6687,635.9662,2329.7406,1388.73,-212.25,212.25,327.60,9330.51,50.86,425.81,4.60,370.20,17253.48,327.17,280.21,0.04,41.69,130.74,107.75,898.17,673.62,0.00,224.54,9081.62,32.50,189.13,5048.41,3811.59,313.24,0.00,0.65,308.90,3.69,11.56,8.67,0.00,2.89,412.68,-91.74,-346.00,-229.17,1079.59,180.00,9.0780,9.1317,11.7562,6.9020,10.3127,8.6074,3.6855,648.7370,9.1132,77.6709,380.9300
0,0,2060,0,29.1139,43.9924,139,Fagussylvatica,T,1595.9160,0.4415,0.5585,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,208.1091,817.0105,1025.1196,570.7963,581.2200,-10.4237,603.0845,598.1938,4.8907,1.0183,1.0566,1.0376,1.0480,1.0292,0.0086,0.0084,0.3577,0.3642,-0.0065,64.2339,11.7357,6.8967,6.0000,5.9969,40.0000,719.8270,800.1813,1.0944,0.1933,8.4532,8.7128,56.1224,4205.4209,195,134,0,180,124,217.0263,36.8389,7239.6905,2.6301,14.1068,8.1309,0.0720,0.0415,13.0796,13.4914,88.8859,42.0935,46.7924,47.3568,5.4722,83.4137,6.1564,1.6500,1.9800,25.0300,1.7547,23.2753,7.0104,10.6196,0.7694,9.8502,7.2447,0.0000,0.7417,59.5669,64.9685,0.8236,0.2652,0.1135,0.1517,0.0787,0.0364,0.0423,0.0339,0.0160,0.0179,0.0000,124.5354,1.6521,120.3822,29.6402,0.0274,0.0138,3.4580,2.6882,373.6536,1.9162,1.4309,0.7608,0.1717,99.5054,25.0300,0.2515,0.0065,0.0015,0.0000,0.0000,435.5259,213.7570,176.4423,138.0755,61.3190,1595.9160,570.7963,1025.1196,288.6507,603.1685,2209.5924,1313.77,-282.15,282.15,302.70,8636.48,48.84,449.11,4.99,373.65,17627.13,404.16,281.36,0.06,41.63,131.77,107.90,869.57,652.18,0.00,217.39,9225.83,32.49,195.24,5132.71,3865.39,318.17,0.00,0.64,313.82,3.71,11.25,8.44,0.00,2.81,418.99,-93.24,-351.32,-249.11,1112.66,180.00,9.0562,8.4797,11.2256,6.2122,9.7154,7.9638,2.9548,706.8633,8.4871,79.1404,376.8125
0,0,2061,0,29.1915,44.2812,140,Fagussylvatica,T,1723.9555,0.4327,0.5673,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,214.6674,885.0071,1099.6746,624.2809,603.6645,20.6164,602.1116,567.8982,34.2135,0.9670,0.9645,0.9974,0.9097,0.9408,0.0548,0.0567,0.3621,0.3502,0.0120,63.7879,11.8204,7.0407,6.0000,5.9969,40.0000,726.1639,813.8642,1.0944,0.1926,8.4749,8.7342,56.4103,4674.5011,194,135,0,198,110,259.3003,36.3733,8424.6565,2.4076,14.2753,8.3206,0.0732,0.0427,13.1047,13.7626,89.6733,42.2833,47.3900,47.1526,5.4968,84.1765,6.1298,1.6500,1.9800,25.2166,1.7617,23.4549,6.9862,10.7102,0.7732,9.9370,7.2192,0.0000,0.8177,59.8304,65.7697,0.8364,0.2671,0.1140,0.1530,0.0792,0.0366,0.0426,0.0341,0.0160,0.0181,0.0000,125.6001,1.8218,122.2040,29.8765,0.0304,0.0139,3.9833,2.6974,377.6369,1.9466,1.5622,0.8781,0.1866,100.3835,25.2166,0.2512,0.0072,0.0016,0.0000,0.0000,459.4672,237.3147,192.4785,145.6928,64.7213,1723.9555,624.2809,1099.6746,299.2152,637.3865,2334.9434,1398.89,-325.07,325.07,344.07,9805.84,48.39,442.72,4.72,377.64,18004.77,284.42,281.64,0.74,41.36,132.02,107.52,840.55,630.41,0.00,210.14,9364.28,33.52,187.98,5218.08,3924.70,323.17,0.03,0.72,318.72,3.71,10.90,8.18,0.00,2.73,425.04,-94.64,-357.98,-271.86,1149.53,180.00,9.4549,8.1371,11.1631,5.7037,9.4988,7.6012,3.5909,634.5117,8.1442,77.0082,382.7000
0,0,2062,0,29.2503,44.5023,141,Fagussylvatica,T,1603.3971,0.4245,0.5755,0.0026,0.9974,0.0000,1.0000,0.0022,0.9978,197.8159,890.2556,1088.0715,515.3256,547.5144,-32.1888,589.9671,603.5837,-13.6166,1.0625,1.1448,1.0775,1.1713,1.1024,-0.0264,-0.0249,0.3214,0.3415,-0.0201,67.8604,11.8019,7.0737,6.0000,5.9970,40.0000,727.6135,827.8349,1.0943,0.1919,8.4967,8.7574,56.7010,4484.8252,193,136,0,184,121,240.9260,35.2721,7864.2953,2.1389,14.2084,8.3902,0.0732,0.0432,13.1627,13.5561,90.1645,42.1775,47.9870,46.7784,5.4831,84.6814,6.0812,1.6500,1.9800,25.2974,1.7566,23.5408,6.9438,10.7532,0.7715,9.9817,7.1749,0.0000,0.6270,59.6537,66.5614,0.8493,0.2677,0.1138,0.1540,0.0792,0.0364,0.0428,0.0342,0.0160,0.0181,0.0000,126.2151,1.3971,123.6011,30.0202,0.0235,0.0140,2.5800,2.6966,380.2168,1.9700,1.1905,0.5342,0.0808,100.9177,25.2974,0.2507,0.0054,0.0011,0.0000,0.0000,460.8149,228.8658,187.5057,145.9765,64.9086,1603.3971,515.3256,1088.0715,297.2544,630.7366,2310.5828,1385.33,-218.07,218.07,327.06,9315.26,50.86,425.98,4.61,380.22,18384.98,327.70,277.78,0.04,40.82,130.73,106.19,820.39,615.29,0.00,205.10,9502.82,32.50,186.03,5303.07,3981.22,327.94,0.00,0.64,323.63,3.67,10.67,8.00,0.00,2.67,431.24,-96.24,-363.93,-295.71,1187.12,180.00,9.0780,9.1317,11.7562,6.9020,10.3127,8.6074,3.6855,648.7370,9.1132,77.6709,382.7000
0,0,2063,0,29.3036,44.7041,142,Fagussylvatica,T,1589.3918,0.4233,0.5767,0.0026,0.9974,0.0000,1.0000,0.0022,0.9978,192.8818,888.1950,1081.0768,508.3150,531.3443,-23.0293,601.0090,603.9056,-2.8966,1.0453,1.1824,1.1311,1.1881,1.1366,-0.0057,-0.0055,0.3198,0.3343,-0.0145,68.0183,11.7699,6.9119,6.0000,5.9970,40.0000,727.7054,841.8770,1.0943,0.1914,8.5187,8.7751,56.9948,4484.8342,192,137,0,184,121,244.0593,35.2721,7953.4886,2.0828,14.1066,8.1779,0.0731,0.0424,13.1238,13.4570,90.5673,41.9897,48.5776,46.3630,5.4587,85.1086,6.0272,1.6500,1.9800,25.3861,1.7482,23.6379,6.8863,10.7987,0.7683,10.0304,7.1151,0.0000,0.5720,59.3851,67.3670,0.8622,0.2680,0.1133,0.1547,0.0792,0.0363,0.0430,0.0342,0.0159,0.0182,0.0000,126.7520,1.2748,124.8759,30.1360,0.0215,0.0140,2.1619,2.6928,382.3787,1.9916,1.0806,0.4483,0.0887,101.3660,25.3861,0.2504,0.0051,0.0011,0.0000,0.0000,456.0126,228.8262,187.4580,144.5342,64.2458,1589.3918,508.3150,1081.0768,293.5007,625.4928,2291.3732,1374.58,-214.81,214.81,329.62,9387.86,50.29,425.00,4.53,382.38,18767.36,319.12,276.73,0.04,40.53,130.53,105.64,798.88,599.16,0.00,199.72,9639.21,32.47,183.40,5386.96,4036.37,332.84,0.00,0.63,328.55,3.66,10.46,7.85,0.00,2.62,437.25,-97.74,-369.93,-320.40,1225.32,180.00,9.0780,9.1317,11.7562,6.9020,10.3127,8.6074,3.6855,648.7370,9.1277,77.6709,372.5225
0,0,2064,0,29.3694,44.9556,143,Fagussylvatica,T,1585.4730,0.4404,0.5596,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,205.1696,816.2456,1021.4151,564.0579,573.0634,-9.0056,605.6613,598.5193,7.1421,1.0160,1.0738,1.0569,1.0611,1.0444,0.0127,0.0125,0.3558,0.3614,-0.0057,64.4234,11.7311,6.8539,6.0000,5.9970,40.0000,731.5075,855.7876,1.0943,0.1911,8.5408,8.7911,57.2917,4205.4581,191,138,0,180,124,219.2352,36.8391,7302.6809,2.5728,14.0737,8.0727,0.0733,0.0420,13.0647,13.4579,91.1808,42.0208,49.1600,46.0852,5.4627,85.7181,5.9911,1.6500,1.9800,25.5519,1.7487,23.8032,6.8437,10.8789,0.7692,10.1097,7.0706,0.0000,0.7135,59.4437,68.1679,0.8751,0.2692,0.1133,0.1559,0.0796,0.0363,0.0433,0.0343,0.0160,0.0184,0.0000,127.6116,1.5904,126.4662,30.3173,0.0270,0.0141,3.1655,2.6961,385.5442,2.0186,1.3376,0.6937,0.1658,102.0597,25.5519,0.2504,0.0064,0.0016,0.0000,0.0000,433.3132,213.5991,176.2515,137.1618,61.0896,1585.4730,564.0579,1021.4151,281.7464,595.1597,2180.2536,1303.16,-282.31,282.31,304.91,8699.46,48.84,448.82,4.92,385.54,19152.91,401.95,278.61,0.06,40.65,131.74,106.16,783.54,587.65,0.00,195.88,9777.59,32.49,189.32,5468.87,4086.90,337.79,0.00,0.63,333.46,3.69,10.35,7.76,0.00,2.59,443.31,-99.24,-375.01,-343.03,1260.59,180.00,9.0562,8.4797,11.2256,6.2122,9.7154,7.9638,2.9548,706.8633,8.4871,79.1404,368.8650
0,0,2065,0,29.4614,45.3111,144,Fagussylvatica,T,1927.1772,0.4245,0.5755,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,231.0751,1013.4254,1244.5005,682.6766,660.6531,22.0235,633.6615,603.8605,29.8010,0.9677,0.9282,0.9591,0.8845,0.9140,0.0437,0.0451,0.3542,0.3428,0.0114,64.5763,11.8489,6.9016,6.0000,5.9970,40.0000,742.9957,869.4999,1.0942,0.1905,8.5632,8.8108,57.5916,5330.0373,190,139,0,211,100,311.3190,27.5554,9653.5534,2.1929,14.3809,8.1450,0.0753,0.0426,13.0776,13.6839,92.2408,42.5021,49.7386,46.0774,5.5253,86.7155,5.9901,1.6500,1.9800,25.8337,1.7677,24.0661,6.8426,11.0124,0.7784,10.2340,7.0686,0.0000,1.0105,60.1400,68.9469,0.8879,0.2723,0.1146,0.1577,0.0804,0.0367,0.0438,0.0348,0.0162,0.0186,0.0000,129.0869,2.2529,128.7191,30.6374,0.0385,0.0143,5.2910,2.7141,390.8351,2.0570,1.8702,1.1934,0.2818,103.2532,25.8337,0.2502,0.0091,0.0022,0.0000,0.0000,533.9348,259.6481,206.2039,169.3885,75.3253,1927.1772,682.6766,1244.5005,311.6099,687.2023,2517.4339,1556.11,-371.07,371.07,376.74,10733.49,37.86,381.33,4.82,390.84,19543.74,217.22,262.40,0.03,38.41,123.79,100.17,761.41,571.06,0.00,190.35,9915.82,30.83,180.86,5557.47,4146.65,342.41,0.00,0.56,338.37,3.47,10.11,7.59,0.00,2.53,449.42,-100.88,-381.84,-371.13,1303.26,180.00,9.4356,10.6736,13.5026,8.3414,11.9466,10.1440,4.2669,571.0992,10.6785,74.2731,374.7600
0,0,2066,0,29.5541,45.6739,145,Fagussylvatica,T,1933.9744,0.4251,0.5749,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,233.0969,1021.5040,1254.6009,679.3736,667.9411,11.4325,624.4797,605.9490,18.5307,0.9832,0.9192,0.9349,0.8919,0.9072,0.0273,0.0277,0.3513,0.3454,0.0059,64.8716,11.8127,7.0082,6.0000,5.9970,40.0000,755.0055,883.4154,1.0942,0.1895,8.5857,8.8384,57.8947,5330.0480,189,140,0,211,100,309.7198,27.5554,9608.0082,2.1935,14.5025,8.3620,0.0763,0.0440,13.2308,13.7961,93.3302,43.0078,50.3224,46.0813,5.5910,87.7392,5.9906,1.6500,1.9800,26.0726,1.7877,24.2849,6.8566,11.1278,0.7881,10.3397,7.0821,0.0000,1.0350,60.8328,69.6978,0.9008,0.2755,0.1160,0.1595,0.0812,0.0371,0.0442,0.0352,0.0164,0.0188,0.0000,130.5306,2.3080,131.0272,30.9662,0.0396,0.0145,5.4361,2.7329,396.2712,2.0967,1.8909,1.2048,0.2389,104.4580,26.0726,0.2496,0.0093,0.0020,0.0000,0.0000,541.0029,259.6087,206.1562,171.4742,76.3588,1933.9744,679.3736,1254.6009,301.2415,678.8720,2486.9176,1555.84,-378.13,378.13,375.14,10687.94,37.86,381.68,4.86,396.27,19940.01,194.36,259.81,0.03,37.99,122.67,99.12,749.90,562.43,0.00,187.48,10048.95,30.78,173.63,5642.24,4202.30,347.28,0.00,0.56,343.28,3.44,9.95,7.46,0.00,2.49,455.22,-102.38,-388.30,-400.76,1346.67,180.00,9.4356,10.6736,13.5026,8.3414,11.9466,10.1440,4.2669,571.0992,10.6725,74.2731,378.8125
